trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
868,False,"{'a': 0.19999999999999973, 'e': 0.03105485879233143}",20,13,13.936391762796454,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.19999999999999973, 'e': 0.030930887465111603}",20,2,30.518492785881367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.19999999999999973, 'e': 0.030807411032751076}",25,13,21.069920394827136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.19999999999999973, 'e': 0.0306844275196243}",25,12,10.087792784431873,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.19999999999999973, 'e': 0.030561934957992438}",25,5,34.33828495016269,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.19999999999999973, 'e': 0.03043993138797189}",20,11,18.779846100372396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.19999999999999973, 'e': 0.03031841485750294}",30,22,15.184841231892165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.19999999999999973, 'e': 0.0301973834223185}",20,14,11.469722841132956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.19999999999999973, 'e': 0.03007683514591303}",25,11,28.65650234850495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.19999999999999973, 'e': 0.029956768099511533}",30,18,11.940252438330553,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.19999999999999973, 'e': 0.029837180362038706}",20,13,15.985147293371105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.19999999999999973, 'e': 0.0297180700200882}",25,8,24.94567621804065,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.19999999999999973, 'e': 0.029599435167892}",20,10,17.440124704829806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.19999999999999973, 'e': 0.02948127390728994}",25,16,7.02291554491455,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.19999999999999973, 'e': 0.029363584347699333}",20,10,20.034959535747873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.19999999999999973, 'e': 0.029246364606084714}",30,8,22.768012737440003,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.19999999999999973, 'e': 0.02912961280692771}",35,21,27.785453835797437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.19999999999999973, 'e': 0.029013327082197053}",30,19,20.078545934211775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.19999999999999973, 'e': 0.028897505571318663}",20,8,24.513914269907218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.19999999999999973, 'e': 0.02878214642114589}",25,12,24.37924377557128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.19999999999999973, 'e': 0.02866724778592988}",20,12,17.66308409822339,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.19999999999999973, 'e': 0.02855280782729001}",30,4,40.27254087270212,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.19999999999999973, 'e': 0.028438824714184505}",30,10,33.798036477169944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.19999999999999973, 'e': 0.02832529662288112}",20,11,18.722955407171078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.19999999999999973, 'e': 0.02821222173692798}",20,10,-23.431487137580895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
893,False,"{'a': 0.19999999999999973, 'e': 0.028099598247124487}",30,7,42.76468109764054,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.19999999999999973, 'e': 0.027987424351492405}",25,15,19.71970020956573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.19999999999999973, 'e': 0.027875698255247015}",20,12,15.483985538310927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.19999999999999973, 'e': 0.02776441817076839}",20,9,19.2451343462766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.19999999999999973, 'e': 0.027653582317572808}",20,14,10.111012290608917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.19999999999999973, 'e': 0.02754318892228425}",20,0,32.574079131315756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.19999999999999973, 'e': 0.027433236218606032}",25,19,11.621697993618094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.19999999999999973, 'e': 0.02732372244729256}",20,7,13.745640075948167,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.19999999999999973, 'e': 0.027214645856121145}",20,16,7.881988955846828,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.19999999999999973, 'e': 0.027106004699864013}",25,18,13.879086483607377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.19999999999999973, 'e': 0.02699779724026034}",25,13,20.60717714012922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.19999999999999973, 'e': 0.026890021745988462}",20,9,19.80669824260252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.19999999999999973, 'e': 0.026782676492638175}",20,10,19.53623471760669,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.19999999999999973, 'e': 0.026675759762683132}",20,10,21.75073426346637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.19999999999999973, 'e': 0.02656926984545338}",20,12,16.25702764011131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.19999999999999973, 'e': 0.026463205037107963}",25,10,27.705317391831144,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.19999999999999973, 'e': 0.02635756364060769}",25,8,32.603137812010765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.19999999999999973, 'e': 0.02625234396568796}",25,13,19.775649697770962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.19999999999999973, 'e': 0.026147544328831734}",20,15,0.9727649732561783,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.19999999999999973, 'e': 0.02604316305324258}",20,12,16.422190563109925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.19999999999999973, 'e': 0.02593919846881787}",30,12,31.73622278634286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.19999999999999973, 'e': 0.025835648912122026}",20,8,21.00565135221125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.19999999999999973, 'e': 0.02573251272635994}",20,10,17.682580444708897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.19999999999999973, 'e': 0.02562978826135044}",20,15,7.2428453535315835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.19999999999999973, 'e': 0.025527473873499885}",30,20,-26.649745925944103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
918,False,"{'a': 0.19999999999999973, 'e': 0.025425567925775893}",20,11,15.66120528100871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.19999999999999973, 'e': 0.025324068787681127}",20,14,14.375894311805748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.19999999999999973, 'e': 0.025222974835227212}",30,15,18.004595771916044,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.19999999999999973, 'e': 0.02512228445090875}",25,20,8.998670077591857,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.19999999999999973, 'e': 0.025021996023677443}",25,14,12.472158662116174,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.19999999999999973, 'e': 0.02492210794891632}",25,15,25.264332655599937,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.19999999999999973, 'e': 0.02482261862841405}",25,8,-10.948660849374939,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
925,False,"{'a': 0.19999999999999973, 'e': 0.024723526470339388}",25,18,10.404015515081372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.19999999999999973, 'e': 0.024624829889215685}",30,16,31.867091388220523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.19999999999999973, 'e': 0.024526527305895537}",20,10,17.601336637107586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.19999999999999973, 'e': 0.024428617147535518}",25,14,22.01915451505571,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.19999999999999973, 'e': 0.024331097847571002}",25,18,12.03965561319297,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.19999999999999973, 'e': 0.024233967845691113}",30,12,31.559581423435827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.19999999999999973, 'e': 0.024137225587813747}",25,15,-26.582901380271252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
932,False,"{'a': 0.19999999999999973, 'e': 0.024040869526060712}",35,21,13.891234117500385,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.19999999999999973, 'e': 0.023944898118732967}",25,11,14.134776931641998,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.19999999999999973, 'e': 0.023849309830285947}",25,18,14.9986012578161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.19999999999999973, 'e': 0.023754103131304997}",20,12,12.895377849404714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.19999999999999973, 'e': 0.0236592764984809}",20,9,22.428335091822344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.19999999999999973, 'e': 0.02356482841458551}",35,13,39.4714725464352,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.19999999999999973, 'e': 0.023470757368447476}",20,11,9.157999971922687,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.19999999999999973, 'e': 0.023377061854928043}",30,15,21.193941706450545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.19999999999999973, 'e': 0.023283740374897}",30,18,16.725439499139238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.19999999999999973, 'e': 0.023190791435208673}",20,10,17.10520308668677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.19999999999999973, 'e': 0.02309821354867805}",25,17,3.6317915024995364,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.19999999999999973, 'e': 0.023006005234056964}",30,10,42.778693056222565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.19999999999999973, 'e': 0.022914165016010422}",20,8,22.95028678066406,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.19999999999999973, 'e': 0.02282269142509297}",30,17,24.69443050337919,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.19999999999999973, 'e': 0.022731582997725205}",25,8,33.35196238700295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.19999999999999973, 'e': 0.022640838276170343}",20,8,19.622699453440895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.19999999999999973, 'e': 0.022550455808510905}",25,2,38.89710985096636,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.19999999999999973, 'e': 0.02246043414862548}",35,22,24.247485425743758,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.19999999999999973, 'e': 0.02237077185616559}",20,14,10.894968692723992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.19999999999999973, 'e': 0.02228146749653264}",30,13,29.700639524655088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.19999999999999973, 'e': 0.022192519640854974}",20,16,7.281847687535684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.19999999999999973, 'e': 0.022103926865965004}",30,22,12.840313377670368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.19999999999999973, 'e': 0.02201568775437644}",20,9,20.43112585573744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.19999999999999973, 'e': 0.02192780089426161}",30,22,18.02570872866225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.19999999999999973, 'e': 0.021840264879428885}",25,14,20.098152417533523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.19999999999999973, 'e': 0.021753078309300157}",30,22,15.894302335351595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.19999999999999973, 'e': 0.02166623978888844}",25,6,37.67989655837335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.19999999999999973, 'e': 0.021579747928775563}",20,13,12.525851283302648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.19999999999999973, 'e': 0.021493601345089923}",20,9,17.858240627814133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.19999999999999973, 'e': 0.021407798659484324}",25,11,25.173029792210645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.19999999999999973, 'e': 0.02132233849911398}",20,12,12.98229187953865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.19999999999999973, 'e': 0.021237219496614494}",20,14,11.310009688969558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.19999999999999973, 'e': 0.021152440290080017}",20,5,26.782818860329574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.19999999999999973, 'e': 0.021067999523041434}",20,11,15.178220844103448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.19999999999999973, 'e': 0.02098389584444467}",20,12,12.991430464117547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.19999999999999973, 'e': 0.020900127908629072}",20,5,24.735373008797367,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.19999999999999973, 'e': 0.020816694375305884}",20,16,9.299608747451021,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.19999999999999973, 'e': 0.02073359390953679}",20,11,17.064899185911475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.19999999999999973, 'e': 0.020650825181712566}",20,8,23.043999477185068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.19999999999999973, 'e': 0.0205683868675318}",30,11,33.76305160022824,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.19999999999999973, 'e': 0.020486277647979705}",30,10,22.39609777915789,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.19999999999999973, 'e': 0.02040449620930702}",25,16,18.147259359924494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.19999999999999973, 'e': 0.020323041243008984}",25,19,10.298035680070392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.19999999999999973, 'e': 0.02024191144580439}",20,13,15.37387137690004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.19999999999999973, 'e': 0.02016110551961476}",30,21,-22.58854804004139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
977,False,"{'a': 0.19999999999999973, 'e': 0.020080622171543543}",25,20,8.094169608486038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.19999999999999973, 'e': 0.02000046011385546}",25,18,15.193456008871957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.19999999999999973, 'e': 0.019920618063955876}",30,21,16.625734733496866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,14,22.384462119307713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,3,27.035058896030392,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,11,27.146331031543582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,16.47084386944939,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,22.650661584331232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,16,25.569223625368032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,18,21.848515103556384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,16,7.940142604141807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,20.807540706763092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",35,17,35.22236158925248,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
